<<<<<<< HEAD
crew_id,name,role,base,qualified_types,weekly_max_duty_hrs,leave_status,sccm_certified,experience_months
CC153,CC. Suresh Kapoor,Cabin Crew,HYD,ATR72|A320|A321|A350,85,Available,True,6
CC154,CC. Nita Chandra,Cabin Crew,CCU,ATR72|A350|B737|A321,80,Available,False,27
CC155,CC. Nisha Kapoor,Cabin Crew,BLR,ATR72|A320|B777|A350|B737,85,Available,False,102
CC156,CC. Aarush Kapoor,Cabin Crew,MAA,B777|A320|A321|B737|ATR72|A350,80,Available,False,75
CC157,CC. Rita Menon,Cabin Crew,HYD,B777|B737|A320|A350,80,On Leave,False,82
CC158,CC. Nisha Kumar,Cabin Crew,CCU,A350|A320|B777|ATR72|A321,80,Available,True,112
CC159,CC. Vivaan Shukla,Cabin Crew,DEL,A321|B737|A350|A320|ATR72|B777,80,Available,True,67
CC160,CC. Rajesh Khan,Cabin Crew,MAA,B777|ATR72|A321|A350,85,Available,False,37
CC161,CC. Naresh Sinha,Cabin Crew,BOM,ATR72|A320|B737|B777|A321,80,Available,True,26
CC162,CC. Rajesh Jain,Cabin Crew,MAA,B777|A320|ATR72|A350|B737|A321,85,Sick,False,65
CC163,CC. Umesh Gupta,Cabin Crew,BLR,A321|A350|B737|A320|B777|ATR72,80,Available,True,7
CC164,CC. Zara Pandey,Cabin Crew,BLR,B737|B777|ATR72|A321,75,Available,False,65
CC165,CC. Zara Kumar,Cabin Crew,BOM,A320|B777|B737|A350|A321,80,Available,False,94
CC166,CC. Arjun Gupta,Cabin Crew,CCU,B737|ATR72|A321|A350|B777,80,On Leave,True,84
CC167,CC. Kiara Malhotra,Cabin Crew,CCU,A321|A320|A350|B737,75,Available,True,18
CC168,CC. Kira Gupta,Cabin Crew,CCU,A321|ATR72|B737|A350|B777,75,Available,False,115
CC169,CC. Tara Patel,Cabin Crew,MAA,B737|B777|A321|A320,80,Available,False,12
CC170,CC. Sunita Bhatt,Cabin Crew,HYD,A350|B737|A320|B777|ATR72,85,Available,False,91
CC171,CC. Ishaan Menon,Cabin Crew,CCU,A321|B777|A350|B737,80,Available,True,34
CC172,CC. Tara Gupta,Cabin Crew,CCU,A320|ATR72|A350|A321|B737,75,Available,True,103
CC173,CC. Arnav Kapoor,Cabin Crew,BLR,A320|ATR72|A321|B777|A350|B737,85,Available,False,106
CC174,CC. Aisha Desai,Cabin Crew,MAA,A350|A321|ATR72|B777|A320,75,Available,False,85
CC175,CC. Advait Tiwari,Cabin Crew,BLR,A321|A320|B737|A350|ATR72|B777,75,Sick,False,114
CC176,CC. Nisha Nair,Cabin Crew,MAA,B737|A321|A320|ATR72|B777|A350,85,Sick,True,47
CC177,CC. Vihaan Dubey,Cabin Crew,BOM,A320|B737|A350|A321,75,Available,True,64
CC178,CC. Ganesh Dubey,Cabin Crew,CCU,B777|B737|ATR72|A350|A320|A321,80,Available,True,36
CC179,CC. Ishaan Pandey,Cabin Crew,HYD,B737|ATR72|A320|B777|A321,80,Available,True,111
CC180,CC. Zara Verma,Cabin Crew,HYD,B737|A321|A320|A350,85,Available,True,26
CC181,CC. Aisha Joshi,Cabin Crew,MAA,A320|A321|ATR72|A350,85,Available,True,56
CC182,CC. Rita Menon,Cabin Crew,CCU,A320|B737|A350|A321,80,Available,True,74
CC183,CC. Rajesh Rao,Cabin Crew,DEL,A320|ATR72|B777|A350,75,Available,True,87
CC184,CC. Anaya Shah,Cabin Crew,CCU,ATR72|A320|A321|B737|A350,80,Available,False,111
CC185,CC. Ganesh Reddy,Cabin Crew,DEL,A320|A350|B737|B777,75,Available,True,119
CC186,CC. Vivaan Verma,Cabin Crew,CCU,A350|B737|A320|ATR72|B777,75,Available,False,39
CC187,CC. Meera Patel,Cabin Crew,HYD,B737|A320|ATR72|A350|B777,85,Available,False,29
CC188,CC. Ganesh Choudhury,Cabin Crew,DEL,B737|A320|B777|ATR72,75,Available,False,102
CC189,CC. Rajesh Jain,Cabin Crew,DEL,A321|B737|A350|ATR72,75,Available,True,117
CC190,CC. Meera Joshi,Cabin Crew,CCU,B737|ATR72|B777|A321|A320|A350,80,Available,False,98
CC191,CC. Kabir Bhatt,Cabin Crew,BLR,ATR72|A321|B737|B777|A320,75,Available,False,108
CC192,CC. Arjun Jain,Cabin Crew,BOM,B737|B777|A320|ATR72,85,Available,False,43
CC193,CC. Nita Bhatt,Cabin Crew,BOM,B777|A350|B737|ATR72,80,Available,True,99
CC194,CC. Meera Shukla,Cabin Crew,BOM,A321|A320|B737|A350|ATR72,85,Training,True,68
CC195,CC. Dinesh Mishra,Cabin Crew,BOM,A321|B777|A320|ATR72|A350,85,Available,False,81
CC196,CC. Vivaan Iyer,Cabin Crew,CCU,A321|ATR72|A320|B777|A350,80,Available,True,116
CC197,CC. Sunita Agarwal,Cabin Crew,BLR,A321|B737|A350|ATR72|B777|A320,85,Available,False,51
CC198,CC. Aarav Sinha,Cabin Crew,BOM,A321|B777|A350|B737|A320,85,Sick,True,73
CC199,CC. Kabir Mishra,Cabin Crew,CCU,ATR72|A320|B777|A321|A350,80,Available,True,62
CC200,CC. Diya Kumar,Cabin Crew,HYD,B737|A350|B777|A321|A320,75,Available,True,89
CC201,CC. Kira Shah,Cabin Crew,DEL,A350|B737|B777|A320|A321|ATR72,75,Available,True,112
CC202,CC. Vihaan Patel,Cabin Crew,DEL,A321|B737|A320|B777,80,Available,True,44
CC203,CC. Kavya Tiwari,Cabin Crew,HYD,A350|A320|ATR72|B737,85,Training,False,40
CC204,CC. Geeta Menon,Cabin Crew,BLR,A321|B777|B737|A320,80,Available,False,82
CC205,CC. Sunita Shukla,Cabin Crew,HYD,B777|ATR72|A321|A350|A320|B737,80,Available,False,62
CC206,CC. Aarav Kapoor,Cabin Crew,DEL,A350|B777|ATR72|B737|A320|A321,80,Available,False,116
CC207,CC. Advait Shukla,Cabin Crew,BLR,A350|ATR72|B737|A321,85,Available,False,12
CC208,CC. Aarav Khan,Cabin Crew,MAA,A320|ATR72|A321|A350|B777,85,Sick,True,13
CC209,CC. Geeta Kumar,Cabin Crew,HYD,B777|B737|A321|A350|A320|ATR72,80,Available,False,99
CC210,CC. Arnav Shah,Cabin Crew,HYD,B737|A320|A350|ATR72|A321,80,Available,True,28
CC211,CC. Atharv Desai,Cabin Crew,DEL,B777|B737|A350|A321,85,Available,False,75
CC212,CC. Ira Sharma,Cabin Crew,BLR,A320|B777|A350|A321|ATR72|B737,80,Available,True,8
CC213,CC. Ishaan Iyer,Cabin Crew,CCU,B777|B737|ATR72|A321,85,Available,False,112
CC214,CC. Vivaan Iyer,Cabin Crew,DEL,B777|A350|A321|ATR72,75,Available,True,52
CC215,CC. Ganesh Sharma,Cabin Crew,DEL,B737|ATR72|A350|A320|A321|B777,85,Available,False,67
CC216,CC. Suresh Reddy,Cabin Crew,DEL,B777|B737|A350|A321|A320|ATR72,85,Available,False,83
CC217,CC. Ganesh Pandey,Cabin Crew,HYD,ATR72|A321|B737|A350|A320,80,Available,True,82
CC218,CC. Vivaan Gupta,Cabin Crew,DEL,A350|B777|B737|A320|ATR72|A321,80,Available,True,78
CC219,CC. Zara Tiwari,Cabin Crew,CCU,ATR72|A350|A320|A321|B777|B737,80,Available,False,69
CC220,CC. Anaya Tiwari,Cabin Crew,MAA,A350|B777|ATR72|A321|A320|B737,80,Available,False,106
CC221,CC. Tara Chandra,Cabin Crew,MAA,A321|A320|A350|B737|ATR72,75,Available,True,25
CC222,CC. Kavya Bhatt,Cabin Crew,BLR,A320|A321|B777|ATR72,80,Available,True,64
CC223,CC. Kiara Choudhury,Cabin Crew,BLR,B737|A350|A321|A320|ATR72,80,Available,False,56
CC224,CC. Umesh Sharma,Cabin Crew,HYD,ATR72|B777|A320|A321|A350,85,Sick,True,111
CC225,CC. Tara Sinha,Cabin Crew,MAA,ATR72|B777|A321|A320,80,Available,True,58
CC226,CC. Saanvi Joshi,Cabin Crew,MAA,A320|B777|B737|A350|ATR72|A321,85,Available,False,85
CC227,CC. Meera Reddy,Cabin Crew,MAA,ATR72|A350|A321|B777|B737|A320,80,Available,True,118
CC228,CC. Arjun Nair,Cabin Crew,BOM,ATR72|A350|B737|A320|B777,80,Available,True,116
CC229,CC. Ramesh Desai,Cabin Crew,HYD,A321|ATR72|A350|A320|B777|B737,75,Available,False,83
CC230,CC. Dinesh Nair,Cabin Crew,BOM,A350|B737|B777|ATR72|A321,85,Available,False,45
CC231,CC. Nita Choudhury,Cabin Crew,DEL,B777|A320|A350|B737|A321|ATR72,80,Available,False,97
CC232,CC. Geeta Chandra,Cabin Crew,BLR,A321|B777|ATR72|A320|B737,75,Available,True,89
CC233,CC. Vihaan Rao,Cabin Crew,DEL,A320|A321|A350|B777|ATR72,75,Available,False,32
CC234,CC. Nita Rao,Cabin Crew,MAA,B777|B737|A320|A321|A350,80,Available,False,45
CC235,CC. Ishaan Chandra,Cabin Crew,BLR,A320|ATR72|B777|B737|A321|A350,85,Available,False,40
CC236,CC. Mahesh Nair,Cabin Crew,BOM,A321|B777|B737|A320|ATR72,85,Available,False,95
CC237,CC. Kavya Rao,Cabin Crew,BOM,B777|A320|A350|ATR72|A321|B737,75,Available,True,72
CC238,CC. Ramesh Bansal,Cabin Crew,DEL,A321|ATR72|A350|B777,85,Available,False,24
CC239,CC. Ira Singh,Cabin Crew,BLR,B737|ATR72|A321|A350|B777|A320,85,Available,True,75
CC240,CC. Arjun Mishra,Cabin Crew,CCU,A321|A320|ATR72|A350,75,Available,True,98
CC241,CC. Atharv Sinha,Cabin Crew,CCU,A321|A320|B777|A350,75,Available,True,60
CC242,CC. Mahesh Reddy,Cabin Crew,BOM,A320|B737|A350|A321,75,Available,False,59
CC243,CC. Aisha Desai,Cabin Crew,BOM,B737|A350|A320|ATR72|B777|A321,85,Available,True,86
CC244,CC. Umesh Kumar,Cabin Crew,MAA,A350|ATR72|B777|A320|A321,80,Available,False,118
CC245,CC. Priya Patel,Cabin Crew,HYD,ATR72|A350|A320|B737,80,Available,False,120
CC246,CC. Riya Choudhury,Cabin Crew,BLR,B737|ATR72|B777|A350|A321|A320,80,Available,True,28
CC247,CC. Nisha Choudhury,Cabin Crew,BOM,A321|A350|B737|ATR72,85,Available,True,52
CC248,CC. Vihaan Khan,Cabin Crew,MAA,B737|ATR72|A320|A350|A321|B777,80,Available,False,67
CC249,CC. Meera Nair,Cabin Crew,MAA,B777|A350|A320|A321|B737,75,Available,True,108
CC250,CC. Sita Malhotra,Cabin Crew,BLR,ATR72|B737|A320|B777,85,Available,False,46
CC251,CC. Rohan Sinha,Cabin Crew,BOM,B777|B737|A321|A320|A350|ATR72,75,Available,False,24
CC252,CC. Rajesh Sinha,Cabin Crew,MAA,A321|A320|B777|ATR72,85,Available,True,26
CC253,CC. Arnav Kumar,Cabin Crew,BLR,A320|A321|ATR72|A350|B737,80,Available,False,120
CC254,CC. Ira Verma,Cabin Crew,BOM,ATR72|A320|A321|B737|A350,85,Available,False,87
CC255,CC. Rita Reddy,Cabin Crew,MAA,A321|B777|A350|B737|A320|ATR72,75,Available,False,99
CC256,CC. Tara Patel,Cabin Crew,BOM,A320|B737|ATR72|A321,80,Available,False,25
CC257,CC. Ishaan Chandra,Cabin Crew,MAA,A320|B777|B737|ATR72,85,Available,False,41
CC258,CC. Arnav Chandra,Cabin Crew,BOM,B777|A320|B737|A321,85,Available,True,54
CC259,CC. Priya Mishra,Cabin Crew,DEL,ATR72|A321|B777|A350|B737|A320,75,Available,False,97
CC260,CC. Anaya Singh,Cabin Crew,DEL,B737|A320|A321|ATR72|A350,75,Available,True,59
CC261,CC. Nita Kapoor,Cabin Crew,MAA,ATR72|B777|A350|B737|A321|A320,80,Available,True,39
CC262,CC. Nita Rao,Cabin Crew,MAA,ATR72|B737|A350|A320|B777|A321,80,On Leave,True,109
CC263,CC. Anaya Reddy,Cabin Crew,BOM,ATR72|B737|B777|A350|A321,75,Available,True,61
CC264,CC. Reyansh Kumar,Cabin Crew,HYD,A321|ATR72|A320|B737|A350|B777,80,Available,True,100
CC265,CC. Naresh Mishra,Cabin Crew,BLR,B777|A350|A321|A320|B737|ATR72,75,Available,False,37
CC266,CC. Advait Dubey,Cabin Crew,MAA,A321|ATR72|B737|A320|B777|A350,80,Available,True,67
CC267,CC. Ganesh Shah,Cabin Crew,CCU,A320|ATR72|B737|A321|B777|A350,85,Available,False,96
CC268,CC. Arnav Nair,Cabin Crew,BLR,B737|A321|B777|ATR72,85,Available,True,26
CC269,CC. Rajesh Shukla,Cabin Crew,DEL,ATR72|B737|A350|B777|A321,75,Available,False,34
CC270,CC. Aisha Rao,Cabin Crew,BLR,A321|B737|A350|B777|ATR72|A320,80,Available,False,103
CC271,CC. Naresh Rao,Cabin Crew,BLR,ATR72|A321|B777|A350|A320|B737,80,Available,False,35
CC272,CC. Rita Pandey,Cabin Crew,BOM,A350|ATR72|A321|A320,80,Available,True,115
CC273,CC. Sita Singh,Cabin Crew,BOM,A321|B777|A350|A320|ATR72|B737,80,Available,False,100
CC274,CC. Rohan Agarwal,Cabin Crew,DEL,B777|A321|A320|B737,75,Available,True,82
CC275,CC. Ramesh Malhotra,Cabin Crew,DEL,A350|ATR72|B777|B737|A321,80,Available,False,114
CC276,CC. Rajesh Saxena,Cabin Crew,DEL,B777|A350|ATR72|A320|B737|A321,75,Available,False,120
CC277,CC. Ira Bansal,Cabin Crew,BOM,A321|B777|ATR72|A350|B737,75,Available,False,24
CC278,CC. Nita Tiwari,Cabin Crew,MAA,A320|A321|B777|A350|B737,75,Available,True,52
CC279,CC. Tara Bhatt,Cabin Crew,HYD,A350|A321|B777|B737|ATR72,80,Sick,True,15
CC280,CC. Reyansh Tiwari,Cabin Crew,HYD,A321|A320|B777|B737,80,Available,True,46
CC281,CC. Aarav Iyer,Cabin Crew,CCU,ATR72|B777|A321|A320|A350,80,Available,False,42
CC282,CC. Zara Patel,Cabin Crew,CCU,B737|ATR72|B777|A350,85,Available,False,59
CC283,CC. Kiara Sinha,Cabin Crew,HYD,ATR72|A350|A321|B777,85,Available,True,58
CC284,CC. Nita Reddy,Cabin Crew,DEL,B777|A320|A321|B737,80,Available,True,11
CC285,CC. Vihaan Pandey,Cabin Crew,BOM,B737|A321|A320|A350|B777|ATR72,75,Available,False,110
CC286,CC. Nita Bansal,Cabin Crew,CCU,B737|A320|ATR72|A350|A321|B777,80,Available,True,113
CC287,CC. Saanvi Saxena,Cabin Crew,BLR,B737|B777|A321|ATR72|A350,75,Available,True,35
CC288,CC. Reyansh Chandra,Cabin Crew,CCU,B737|A321|B777|A350,80,Available,True,74
CC289,CC. Riya Sinha,Cabin Crew,HYD,A350|A321|ATR72|B777|B737|A320,80,Available,False,47
CC290,CC. Kabir Gupta,Cabin Crew,MAA,A320|ATR72|A321|A350,75,Available,True,97
CC291,CC. Rajesh Mishra,Cabin Crew,BLR,B777|A321|A350|ATR72,80,Available,False,109
CC292,CC. Ganesh Singh,Cabin Crew,BLR,B777|A320|ATR72|A350,85,Available,True,23
CC293,CC. Meera Kumar,Cabin Crew,BOM,A350|A321|B737|A320,80,Available,True,89
CC294,CC. Aisha Nair,Cabin Crew,HYD,B777|B737|A350|ATR72,85,Available,True,68
CC295,CC. Dinesh Shukla,Cabin Crew,HYD,B777|A350|A320|B737|ATR72|A321,75,Available,True,41
CC296,CC. Saanvi Agarwal,Cabin Crew,DEL,A350|ATR72|B737|A321|A320|B777,80,Available,False,29
CC297,CC. Ramesh Bhatt,Cabin Crew,HYD,ATR72|A350|A320|A321,85,Available,False,52
CC298,CC. Meera Desai,Cabin Crew,BOM,B737|B777|ATR72|A321|A320|A350,75,Available,True,96
CC299,CC. Vivaan Tiwari,Cabin Crew,HYD,ATR72|A320|A321|A350|B737,75,Available,False,65
CC300,CC. Kavya Kapoor,Cabin Crew,MAA,B737|A320|A321|ATR72,80,Available,False,79
CC301,CC. Kabir Menon,Cabin Crew,BLR,A320|B777|A350|B737|A321|ATR72,75,Available,False,12
CC302,CC. Naresh Malhotra,Cabin Crew,BLR,A350|A320|B777|A321|ATR72,75,Available,False,30
CC303,CC. Kavya Kumar,Cabin Crew,CCU,B777|B737|ATR72|A320|A350|A321,75,Available,False,89
CC304,CC. Advait Joshi,Cabin Crew,DEL,A321|ATR72|B777|A320,85,Available,False,60
CC305,CC. Priya Saxena,Cabin Crew,CCU,A320|B737|B777|A321|A350,75,Available,False,116
CC306,CC. Naresh Bhatt,Cabin Crew,BLR,A321|A350|A320|ATR72|B737|B777,80,Training,False,108
CC307,CC. Umesh Joshi,Cabin Crew,HYD,B737|A321|A320|ATR72|A350|B777,80,Available,True,110
CC308,CC. Rajesh Kumar,Cabin Crew,HYD,A350|A321|ATR72|B737|B777,80,Available,True,117
CC309,CC. Nisha Kumar,Cabin Crew,HYD,A320|B777|A350|A321,80,Available,True,30
CC310,CC. Advait Rao,Cabin Crew,CCU,A321|A320|A350|B737|B777|ATR72,75,Available,True,22
CC311,CC. Sita Desai,Cabin Crew,BLR,A321|A350|ATR72|B737|A320,75,Available,True,62
CC312,CC. Vihaan Verma,Cabin Crew,BOM,ATR72|A350|B777|A321|B737|A320,75,Sick,False,7
CC313,CC. Vihaan Pandey,Cabin Crew,HYD,ATR72|A350|A320|B737,80,Available,True,85
CC314,CC. Kira Bansal,Cabin Crew,DEL,B777|A321|A320|A350,80,Available,True,43
CC315,CC. Kiara Sinha,Cabin Crew,BOM,A321|B737|A350|A320|ATR72,80,Available,False,11
CC316,CC. Diya Patel,Cabin Crew,HYD,A321|ATR72|A350|B737|B777|A320,80,Available,True,50
CC317,CC. Arjun Verma,Cabin Crew,HYD,ATR72|A320|B777|A321,85,Training,False,90
CC318,CC. Rajesh Desai,Cabin Crew,HYD,A320|B737|A321|ATR72|B777,85,Training,True,92
CC319,CC. Aarush Rao,Cabin Crew,BOM,A350|B737|ATR72|A320|A321,75,Available,True,47
CC320,CC. Kiara Mishra,Cabin Crew,MAA,ATR72|B777|B737|A350|A320,75,Available,False,107
CC321,CC. Dinesh Verma,Cabin Crew,MAA,ATR72|B777|A320|B737|A321,75,Available,True,39
CC322,CC. Atharv Singh,Cabin Crew,CCU,A320|A321|A350|B777|ATR72|B737,80,Available,False,22
CC323,CC. Rohan Choudhury,Cabin Crew,DEL,A320|A350|B777|A321|B737|ATR72,75,Available,True,73
CC324,CC. Nisha Pandey,Cabin Crew,MAA,B777|A350|B737|A321|ATR72,80,Available,True,102
CC325,CC. Ishaan Reddy,Cabin Crew,BLR,B777|A320|ATR72|B737|A321|A350,80,Available,False,8
CC326,CC. Dinesh Singh,Cabin Crew,MAA,ATR72|A321|B737|B777,80,Available,False,71
CC327,CC. Riya Reddy,Cabin Crew,MAA,B777|A320|A350|ATR72,85,Available,False,104
CC328,CC. Nita Pandey,Cabin Crew,CCU,A320|A321|B737|A350|ATR72|B777,85,Available,True,60
CC329,CC. Rohan Gupta,Cabin Crew,HYD,B737|A350|A320|B777|ATR72,75,Available,True,62
CC330,CC. Diya Tiwari,Cabin Crew,HYD,A350|A320|ATR72|A321|B777|B737,75,Available,True,79
CC331,CC. Mira Malhotra,Cabin Crew,MAA,A320|A350|ATR72|A321|B777|B737,80,Available,False,102
CC332,CC. Dinesh Khan,Cabin Crew,HYD,A321|A350|B777|A320,80,Available,False,107
CC333,CC. Geeta Kapoor,Cabin Crew,HYD,A350|A321|B777|B737,75,Available,False,56
CC334,CC. Umesh Iyer,Cabin Crew,DEL,ATR72|B737|A320|A350,75,Available,True,85
CC335,CC. Ira Jain,Cabin Crew,BOM,A321|ATR72|B777|B737,85,Available,False,9
CC336,CC. Zara Sinha,Cabin Crew,HYD,A350|A320|ATR72|B737,80,Available,True,70
CC337,CC. Nita Bansal,Cabin Crew,BOM,A350|B737|A321|B777|A320,80,Available,True,63
CC338,CC. Naresh Verma,Cabin Crew,BLR,A320|A321|B777|ATR72|B737,75,Available,False,103
CC339,CC. Naresh Agarwal,Cabin Crew,DEL,B777|A321|B737|A320|A350|ATR72,80,Available,False,98
CC340,CC. Suresh Verma,Cabin Crew,BOM,ATR72|B737|B777|A350|A321,85,Available,True,50
CC341,CC. Geeta Tiwari,Cabin Crew,BLR,A320|B737|B777|A350|A321,85,Training,False,81
CC342,CC. Dinesh Agarwal,Cabin Crew,MAA,B737|ATR72|A320|A321,85,Available,False,78
CC343,CC. Rajesh Verma,Cabin Crew,CCU,B777|A350|A321|ATR72|B737,80,Available,True,63
CC344,CC. Mahesh Rao,Cabin Crew,BOM,ATR72|A321|B737|B777|A320,80,Available,False,7
CC345,CC. Aarush Mishra,Cabin Crew,HYD,B737|A321|A350|A320|B777|ATR72,85,Available,False,18
CC346,CC. Tara Iyer,Cabin Crew,MAA,A321|B737|B777|ATR72,80,Available,False,89
CC347,CC. Geeta Iyer,Cabin Crew,HYD,B777|ATR72|B737|A350|A321|A320,85,Available,False,67
CC348,CC. Nita Menon,Cabin Crew,DEL,A320|ATR72|A350|B777,85,Available,True,68
CC349,CC. Meera Mishra,Cabin Crew,MAA,ATR72|B737|A350|A320|A321,80,Available,False,80
CC350,CC. Aarush Sharma,Cabin Crew,BOM,A320|B777|A321|B737|ATR72|A350,80,Available,True,91
CC351,CC. Rohan Jain,Cabin Crew,BLR,A321|A320|B737|A350,80,Available,True,96
CC352,CC. Diya Agarwal,Cabin Crew,HYD,A321|B777|A320|A350,85,Available,True,119
CC353,CC. Anaya Dubey,Cabin Crew,CCU,A350|A320|A321|B777,80,Available,True,16
CC354,CC. Arnav Kapoor,Cabin Crew,MAA,B737|ATR72|A350|A320|B777,85,Available,False,70
CC355,CC. Ishaan Choudhury,Cabin Crew,BOM,ATR72|A321|B777|B737,75,Available,False,46
CC356,CC. Kavya Shah,Cabin Crew,CCU,ATR72|B737|A350|B777|A321|A320,75,Available,False,11
CC357,CC. Ganesh Khan,Cabin Crew,MAA,A321|A320|ATR72|B777|A350,85,Available,False,85
CC358,CC. Dinesh Verma,Cabin Crew,DEL,A350|A321|A320|ATR72|B737,85,Available,False,64
CC359,CC. Dinesh Dubey,Cabin Crew,DEL,B737|A320|ATR72|A350|A321,75,Available,False,79
CC360,CC. Naresh Tiwari,Cabin Crew,MAA,ATR72|A350|B777|A321|B737,85,Available,True,82
CC361,CC. Meera Sinha,Cabin Crew,MAA,ATR72|A350|B777|A320|A321|B737,75,Available,False,36
CC362,CC. Ira Rao,Cabin Crew,BLR,B777|A320|ATR72|A321|A350|B737,85,Available,False,54
CC363,CC. Zara Saxena,Cabin Crew,HYD,B737|A320|ATR72|A321,85,Available,True,110
CC364,CC. Kavya Rao,Cabin Crew,HYD,B777|A350|A320|A321|ATR72|B737,75,Available,True,93
CC365,CC. Naresh Gupta,Cabin Crew,HYD,B737|ATR72|A320|A350,85,Available,False,8
CC366,CC. Dinesh Pandey,Cabin Crew,HYD,B777|ATR72|A321|A350|B737|A320,85,Available,True,83
CC367,CC. Geeta Bhatt,Cabin Crew,BOM,A321|A350|B777|A320|B737,75,Available,True,114
CC368,CC. Umesh Agarwal,Cabin Crew,CCU,A350|ATR72|A320|B737,75,Available,False,96
CC369,CC. Meera Desai,Cabin Crew,HYD,B737|B777|A350|ATR72|A321|A320,75,Available,True,79
CC370,CC. Vihaan Choudhury,Cabin Crew,MAA,B737|B777|ATR72|A321|A320,80,Available,False,97
CC371,CC. Mahesh Chandra,Cabin Crew,DEL,A321|A350|A320|B777,80,Available,True,28
CC372,CC. Kavya Shah,Cabin Crew,BOM,ATR72|B777|A320|A350|B737|A321,80,Available,True,11
CC373,CC. Zara Bansal,Cabin Crew,DEL,A321|B737|A320|B777|A350|ATR72,75,Available,True,114
CC374,CC. Naresh Rao,Cabin Crew,BLR,B777|A350|ATR72|A320|B737|A321,85,Available,True,71
CC375,CC. Advait Iyer,Cabin Crew,BOM,A321|B777|B737|ATR72|A320,75,Available,True,33
CC376,CC. Dinesh Gupta,Cabin Crew,HYD,B737|ATR72|B777|A350|A321,85,Available,False,86
CC377,CC. Umesh Dubey,Cabin Crew,CCU,B737|A350|B777|A321|A320,75,Available,True,26
CC378,CC. Arnav Menon,Cabin Crew,DEL,B777|A320|A350|B737|ATR72|A321,75,Available,True,79
CC379,CC. Umesh Choudhury,Cabin Crew,DEL,B777|A350|ATR72|A320|A321,75,Available,True,69
CC380,CC. Ramesh Tiwari,Cabin Crew,BOM,B737|A350|ATR72|B777|A321|A320,75,Available,False,111
CC381,CC. Aarav Sinha,Cabin Crew,BLR,A321|A350|B777|ATR72,80,Available,True,12
CC382,CC. Kiara Joshi,Cabin Crew,BOM,B737|A350|B777|A320|A321|ATR72,85,Available,True,94
CC383,CC. Ira Khan,Cabin Crew,CCU,A350|B777|B737|A320,80,Available,False,37
CC384,CC. Zara Jain,Cabin Crew,HYD,A350|ATR72|A320|B777|B737,80,Available,True,98
CC385,CC. Ira Shah,Cabin Crew,MAA,A320|ATR72|A350|B777|A321,75,Available,False,99
CC386,CC. Umesh Choudhury,Cabin Crew,HYD,A320|ATR72|B737|B777|A350|A321,85,Available,True,78
CC387,CC. Zara Agarwal,Cabin Crew,CCU,A350|A321|B737|B777|ATR72,85,Available,True,43
CC388,CC. Naresh Bhatt,Cabin Crew,CCU,ATR72|A320|B737|B777|A321|A350,85,Available,False,80
CC389,CC. Anaya Joshi,Cabin Crew,BOM,B737|A321|ATR72|A350,80,Available,True,65
CC390,CC. Suresh Dubey,Cabin Crew,CCU,ATR72|A350|B737|A321|A320|B777,80,Available,True,22
CC391,CC. Nita Joshi,Cabin Crew,HYD,A321|A320|A350|B777|B737|ATR72,80,Available,True,23
CC392,CC. Riya Pandey,Cabin Crew,DEL,A350|ATR72|B737|A321|A320|B777,80,Training,True,19
CC393,CC. Tara Rao,Cabin Crew,CCU,B777|ATR72|A321|A320|B737|A350,80,Available,True,74
CC394,CC. Ishaan Sinha,Cabin Crew,BLR,B777|A321|A320|B737|ATR72,75,Available,False,36
CC395,CC. Ira Chandra,Cabin Crew,BLR,A350|A320|ATR72|A321,80,Available,False,111
CC396,CC. Meera Rao,Cabin Crew,BOM,B777|B737|A320|ATR72|A350,75,Available,False,48
CC397,CC. Naresh Verma,Cabin Crew,HYD,A350|A321|B737|B777|A320,75,Available,False,61
CC398,CC. Rohan Gupta,Cabin Crew,MAA,A350|B737|A320|B777,80,Available,False,75
CC399,CC. Tara Malhotra,Cabin Crew,DEL,B777|B737|A350|A320,75,Available,True,80
CC400,CC. Ramesh Chandra,Cabin Crew,BLR,B777|A321|ATR72|A350,85,Available,True,8
CC401,CC. Kavya Bhatt,Cabin Crew,BOM,B777|A350|B737|A320|ATR72,75,Available,False,56
CC402,CC. Meera Reddy,Cabin Crew,CCU,A320|B737|B777|A350|A321,80,Available,False,115
CC403,CC. Arnav Sinha,Cabin Crew,BLR,ATR72|B777|B737|A320,85,Available,False,30
CC404,CC. Nisha Menon,Cabin Crew,BOM,A350|B737|A321|B777|A320,80,Available,False,47
CC405,CC. Atharv Agarwal,Cabin Crew,BLR,ATR72|A321|B777|A320,85,Available,True,101
CC406,CC. Geeta Singh,Cabin Crew,MAA,ATR72|B777|A320|A321,75,Available,True,35
CC407,CC. Ishaan Sinha,Cabin Crew,DEL,B777|A350|ATR72|B737|A320,75,Available,True,18
CC408,CC. Meera Malhotra,Cabin Crew,MAA,B737|A321|A320|B777|A350|ATR72,85,Available,True,18
CC409,CC. Ramesh Menon,Cabin Crew,CCU,A350|A321|ATR72|B777,80,Available,False,81
CC410,CC. Umesh Dubey,Cabin Crew,CCU,A320|B777|ATR72|A350|A321,75,Available,False,66
CC411,CC. Ira Desai,Cabin Crew,CCU,ATR72|B737|A350|A320|A321,80,Available,True,104
CC412,CC. Anaya Joshi,Cabin Crew,MAA,A321|ATR72|B737|A350,85,Available,True,27
